Time	Iteration	l1	l2	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5457322597503662	0	13.0394	14.0142	15.9523809524	7.71810604991	45.0	8.0	15.9523809524	7.71810604991	1005	1005
0.7268795967102051	1	21.8849	22.203	23.4418604651	13.9522480069	75.0	8.0	23.4418604651	13.9522480069	1008	2013
0.8987095355987549	2	34.5229	34.7241	42.8333333333	20.3032564438	86.0	10.0	42.8333333333	20.3032564438	1028	3041
1.0725109577178955	3	39.1329	39.4922	49.619047619	24.5404936312	112.0	17.0	49.619047619	24.5404936312	1042	4083
1.2482521533966064	4	45.1685	45.2994	62.3529411765	25.9182905584	127.0	18.0	62.3529411765	25.9182905584	1060	5143
1.4205474853515625	5	41.8027	41.8146	59.3529411765	25.7177923681	106.0	17.0	59.3529411765	25.7177923681	1009	6152
1.5930631160736084	6	44.2172	44.1174	64.1875	28.3134657672	126.0	29.0	64.1875	28.3134657672	1027	7179
1.7584490776062012	7	43.2791	43.3143	68.1333333333	21.2974698549	114.0	33.0	68.1333333333	21.2974698549	1022	8201
1.9243450164794922	8	32.5912	32.4763	52.7368421053	17.5883996018	95.0	28.0	52.7368421053	17.5883996018	1002	9203
2.3826167583465576	9	39.5167	39.4663	65.1875	18.8156143602	102.0	30.0	65.1875	18.8156143602	1043	10246
2.5499792098999023	10	45.7559	45.7198	77.6923076923	24.5776152545	115.0	43.0	77.6923076923	24.5776152545	1010	11256
2.927854537963867	11	39.8453	39.7603	69.0	17.7763888346	103.0	33.0	69.0	17.7763888346	1035	12291
3.0963289737701416	12	32.8056	32.7618	56.7222222222	19.6293588381	117.0	35.0	56.7222222222	19.6293588381	1021	13312
3.263376474380493	13	35.2683	35.2965	63.75	14.4157032433	90.0	40.0	63.75	14.4157032433	1020	14332
3.4380099773406982	14	38.6263	38.4434	64.875	27.4040941284	158.0	34.0	64.875	27.4040941284	1038	15370
3.6139440536499023	15	46.1679	46.174	76.9285714286	31.9787078398	162.0	30.0	76.9285714286	31.9787078398	1077	16447
3.785426378250122	16	36.0337	36.1003	66.0625	22.6507967575	119.0	37.0	66.0625	22.6507967575	1057	17504
3.963698625564575	17	35.8343	35.8652	65.125	25.3324766851	143.0	37.0	65.125	25.3324766851	1042	18546
4.13576602935791	18	29.3463	29.332	57.3888888889	15.373638653	104.0	34.0	57.3888888889	15.373638653	1033	19579
4.306634187698364	19	33.824	33.6793	64.6875	25.8450158396	136.0	38.0	64.6875	25.8450158396	1035	20614
4.472941637039185	20	33.791	33.7353	65.0625	26.9408350604	149.0	35.0	65.0625	26.9408350604	1041	21655
4.643601894378662	21	35.3858	35.4042	72.0	21.8174242293	121.0	40.0	72.0	21.8174242293	1080	22735
4.813573598861694	22	31.9347	31.9339	66.4375	20.3867872346	117.0	42.0	66.4375	20.3867872346	1063	23798
4.978799819946289	23	31.0577	31.0392	67.4	21.9387024837	122.0	45.0	67.4	21.9387024837	1011	24809
5.137353420257568	24	28.0981	28.1368	62.625	15.8621995637	92.0	34.0	62.625	15.8621995637	1002	25811
5.298641920089722	25	35.0028	34.9344	77.5384615385	25.4758268066	136.0	50.0	77.5384615385	25.4758268066	1008	26819
5.471612215042114	26	37.3386	37.3938	81.3846153846	28.3726261943	132.0	41.0	81.3846153846	28.3726261943	1058	27877
5.643017530441284	27	29.4434	29.4402	70.2666666667	18.5057348469	123.0	46.0	70.2666666667	18.5057348469	1054	28931
5.809770107269287	28	34.3366	34.2788	74.2857142857	22.5813721316	120.0	40.0	74.2857142857	22.5813721316	1040	29971
5.983637094497681	29	24.9621	24.945	58.8333333333	12.9325171564	97.0	45.0	58.8333333333	12.9325171564	1059	31030
6.151314973831177	30	36.6546	36.6979	79.8461538462	37.3956931988	152.0	39.0	79.8461538462	37.3956931988	1038	32068
6.31252908706665	31	30.2362	30.2321	71.7142857143	25.2457311	116.0	39.0	71.7142857143	25.2457311	1004	33072
6.479961633682251	32	30.1385	30.1278	68.5333333333	26.2294152093	127.0	41.0	68.5333333333	26.2294152093	1028	34100
6.647762060165405	33	41.4953	41.5115	79.6153846154	45.2761415547	197.0	35.0	79.6153846154	45.2761415547	1035	35135
6.822862148284912	34	25.8515	25.8138	58.3333333333	22.9104537033	137.0	34.0	58.3333333333	22.9104537033	1050	36185
7.001580476760864	35	28.5378	28.5266	65.3125	27.5991819399	136.0	33.0	65.3125	27.5991819399	1045	37230
7.173081874847412	36	39.2082	39.1552	78.2307692308	43.2135196903	200.0	41.0	78.2307692308	43.2135196903	1017	38247
7.3377180099487305	37	31.8896	31.8674	77.0769230769	30.7307451622	149.0	36.0	77.0769230769	30.7307451622	1002	39249
7.5101470947265625	38	28.6273	28.5679	67.6666666667	22.9075436386	116.0	44.0	67.6666666667	22.9075436386	1015	40264
7.683657169342041	39	27.9779	27.9305	70.6	23.4287572583	121.0	42.0	70.6	23.4287572583	1059	41323
7.853036642074585	40	27.8253	27.7474	61.1176470588	24.1779733324	119.0	41.0	61.1176470588	24.1779733324	1039	42362
8.027601957321167	41	24.0603	24.0754	57.1666666667	18.2063786136	91.0	33.0	57.1666666667	18.2063786136	1029	43391
8.197346925735474	42	26.8165	26.8894	61.3529411765	27.6170049415	145.0	32.0	61.3529411765	27.6170049415	1043	44434
8.373176097869873	43	31.6855	31.6536	61.6470588235	38.5638373372	200.0	33.0	61.6470588235	38.5638373372	1048	45482
8.549949884414673	44	27.2677	27.3032	61.8235294118	24.7629592789	120.0	32.0	61.8235294118	24.7629592789	1051	46533
8.715051174163818	45	23.1369	23.1408	56.1111111111	18.408599708	93.0	31.0	56.1111111111	18.408599708	1010	47543
8.890239715576172	46	22.6487	22.6189	59.0	14.4029318003	83.0	35.0	59.0	14.4029318003	1062	48605
9.061748743057251	47	22.2946	22.2564	59.4444444444	17.1503878227	96.0	32.0	59.4444444444	17.1503878227	1070	49675
9.225991010665894	48	19.7434	19.7165	46.0909090909	10.2243430147	68.0	30.0	46.0909090909	10.2243430147	1014	50689
