Time	Iteration	l1	l2	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.575122594833374	0	-0.0122796	-0.0542864	32.5483870968	14.0617043653	78.0	14.0	32.5483870968	14.0617043653	1009	1009
0.8612790107727051	1	-0.011437	-0.0315824	44.7826086957	19.0307680435	84.0	12.0	44.7826086957	19.0307680435	1030	2039
1.0770342350006104	2	0.00663198	0.00139593	54.7894736842	28.8217369493	165.0	31.0	54.7894736842	28.8217369493	1041	3080
1.2559635639190674	3	0.00119694	-0.00977418	67.0	24.9613033848	130.0	27.0	67.0	24.9613033848	1005	4085
1.4898550510406494	4	0.00492384	-0.00910404	83.3076923077	36.8351517218	146.0	42.0	83.3076923077	36.8351517218	1083	5168
1.6884520053863525	5	-0.00103764	-0.0220042	89.0833333333	36.0126328144	176.0	36.0	89.0833333333	36.0126328144	1069	6237
1.8953490257263184	6	-0.0134537	-0.022542	123.0	36.4478318209	173.0	36.0	123.0	36.4478318209	1107	7344
2.1493992805480957	7	-0.029779	-0.0348556	137.875	39.6466817653	200.0	72.0	137.875	39.6466817653	1103	8447
2.375574827194214	8	-0.0082112	-0.0162198	147.125	42.8206652797	200.0	75.0	147.125	42.8206652797	1177	9624
2.6144001483917236	9	-0.0156468	-0.0198396	169.666666667	41.4594849086	200.0	85.0	169.666666667	41.4594849086	1018	10642
2.830543279647827	10	-0.0144591	-0.0158528	160.428571429	31.9457448222	200.0	98.0	160.428571429	31.9457448222	1123	11765
3.029024124145508	11	0.00460483	0.00232551	182.666666667	38.75851161	200.0	96.0	182.666666667	38.75851161	1096	12861
3.24247407913208	12	0.00721847	0.00831891	200.0	0.0	200.0	200.0	200.0	0.0	1200	14061
3.4334545135498047	13	-0.0175393	-0.0206967	188.333333333	26.0874597375	200.0	130.0	188.333333333	26.0874597375	1130	15191
3.688009738922119	14	-0.0086027	-0.00990315	200.0	0.0	200.0	200.0	200.0	0.0	1200	16391
3.902442216873169	15	-0.00176977	-0.00171108	200.0	0.0	200.0	200.0	200.0	0.0	1200	17591
4.119143724441528	16	-0.0169201	-0.0194375	198.0	4.472135955	200.0	188.0	198.0	4.472135955	1188	18779
4.341290712356567	17	-0.00891432	-0.011365	200.0	0.0	200.0	200.0	200.0	0.0	1200	19979
4.624803781509399	18	0.00248815	-0.000736821	200.0	0.0	200.0	200.0	200.0	0.0	1200	21179
4.960334300994873	19	-0.000336768	-0.00324332	200.0	0.0	200.0	200.0	200.0	0.0	1200	22379
5.192551374435425	20	-0.00306597	-0.0149477	196.166666667	8.57159391375	200.0	177.0	196.166666667	8.57159391375	1177	23556
5.410153865814209	21	-0.0296013	-0.0368867	197.166666667	5.11262055006	200.0	186.0	197.166666667	5.11262055006	1183	24739
5.6372246742248535	22	0.00260387	-0.000898187	195.333333333	10.434983895	200.0	172.0	195.333333333	10.434983895	1172	25911
