Time	Iteration	l1	l2	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.6101477146148682	0	12.7349	13.5259	15.8920634921	7.09668604948	48.0	8.0	15.8920634921	7.09668604948	5006	5006
3.4503848552703857	1	19.5576	20.2194	22.4419642857	11.4555128525	75.0	9.0	22.4419642857	11.4555128525	5027	10033
5.201719760894775	2	31.6731	31.8793	36.6058394161	20.8712975349	115.0	9.0	36.6058394161	20.8712975349	5015	15048
6.135990142822266	3	41.8286	42.0468	52.1354166667	27.5335476403	150.0	13.0	52.1354166667	27.5335476403	5005	20053
6.974979877471924	4	45.0479	45.1765	63.9367088608	26.7057770132	129.0	19.0	63.9367088608	26.7057770132	5051	25104
7.862673044204712	5	48.1304	48.2581	67.9864864865	32.6233597468	200.0	21.0	67.9864864865	32.6233597468	5031	30135
8.813207864761353	6	47.0653	47.358	76.1641791045	25.3215718399	164.0	34.0	76.1641791045	25.3215718399	5103	35238
9.741867780685425	7	58.1188	58.3378	87.7894736842	41.1286969616	200.0	39.0	87.7894736842	41.1286969616	5004	40242
10.684187650680542	8	52.4058	52.4871	88.4035087719	31.8741272459	200.0	48.0	88.4035087719	31.8741272459	5039	45281
11.731936931610107	9	60.6056	60.777	100.8	41.5340823902	200.0	41.0	100.8	41.5340823902	5040	50321
12.840348243713379	10	62.6737	62.848	109.0	40.4421218211	200.0	43.0	109.0	40.4421218211	5014	55335
13.779984474182129	11	69.0306	69.5615	122.219512195	43.2556282508	200.0	49.0	122.219512195	43.2556282508	5011	60346
14.788572072982788	12	79.2757	80.5516	145.857142857	41.8952045378	200.0	68.0	145.857142857	41.8952045378	5105	65451
15.758809804916382	13	92.4442	95.1975	179.928571429	26.6711837161	200.0	109.0	179.928571429	26.6711837161	5038	70489
16.726378917694092	14	97.9138	98.5919	196.384615385	7.58072922754	200.0	176.0	196.384615385	7.58072922754	5106	75595
17.64715051651001	15	98.8234	99.114	194.192307692	14.8402240051	200.0	143.0	194.192307692	14.8402240051	5049	80644
18.542442321777344	16	102.003	102.472	198.961538462	3.90739702095	200.0	180.0	198.961538462	3.90739702095	5173	85817
19.408111572265625	17	102.132	102.638	192.5	23.5539478971	200.0	89.0	192.5	23.5539478971	5005	90822
20.296335458755493	18	100.235	101.477	184.928571429	35.4077559819	200.0	70.0	184.928571429	35.4077559819	5178	96000
21.205608367919922	19	105.841	106.86	196.115384615	11.8915837176	200.0	150.0	196.115384615	11.8915837176	5099	101099
22.989668607711792	20	105.318	106.372	186.518518519	35.2928178302	200.0	35.0	186.518518519	35.2928178302	5036	106135
24.773354053497314	21	102.79	103.056	178.928571429	41.7012577503	200.0	59.0	178.928571429	41.7012577503	5010	111145
25.89847207069397	22	105.733	105.872	182.535714286	34.5537698407	200.0	78.0	182.535714286	34.5537698407	5111	116256
26.88621950149536	23	102.352	102.39	178.448275862	36.5528301719	200.0	90.0	178.448275862	36.5528301719	5175	121431
27.851730823516846	24	104.142	104.251	179.678571429	38.3629784069	200.0	58.0	179.678571429	38.3629784069	5031	126462
28.810775756835938	25	108.849	108.848	196.692307692	11.5584442351	200.0	149.0	196.692307692	11.5584442351	5114	131576
29.807990550994873	26	108.923	109.087	194.576923077	16.7198018872	200.0	127.0	194.576923077	16.7198018872	5059	136635
30.84990644454956	27	109.322	109.323	199.923076923	0.384615384615	200.0	198.0	199.923076923	0.384615384615	5198	141833
31.904224634170532	28	107.153	107.194	197.269230769	13.6538461538	200.0	129.0	197.269230769	13.6538461538	5129	146962
32.95014715194702	29	107.843	107.964	197.692307692	11.5384615385	200.0	140.0	197.692307692	11.5384615385	5140	152102
34.760732650756836	30	106.468	106.659	200.0	0.0	200.0	200.0	200.0	0.0	5200	157302
36.67867732048035	31	106.318	106.45	200.0	0.0	200.0	200.0	200.0	0.0	5200	162502
38.04612731933594	32	105.008	105.113	200.0	0.0	200.0	200.0	200.0	0.0	5200	167702
39.26263380050659	33	104.207	104.286	200.0	0.0	200.0	200.0	200.0	0.0	5200	172902
40.60770511627197	34	102.855	102.895	200.0	0.0	200.0	200.0	200.0	0.0	5200	178102
41.78031873703003	35	101.658	101.742	200.0	0.0	200.0	200.0	200.0	0.0	5200	183302
42.77175307273865	36	100.738	100.877	200.0	0.0	200.0	200.0	200.0	0.0	5200	188502
43.70676779747009	37	100.449	100.436	200.0	0.0	200.0	200.0	200.0	0.0	5200	193702
44.666534662246704	38	97.6528	97.5676	200.0	0.0	200.0	200.0	200.0	0.0	5200	198902
45.79501247406006	39	97.5872	97.5785	200.0	0.0	200.0	200.0	200.0	0.0	5200	204102
46.83858370780945	40	96.5676	96.6002	200.0	0.0	200.0	200.0	200.0	0.0	5200	209302
48.05571007728577	41	94.7933	94.7021	200.0	0.0	200.0	200.0	200.0	0.0	5200	214502
49.15174674987793	42	94.1268	94.2215	200.0	0.0	200.0	200.0	200.0	0.0	5200	219702
50.18632435798645	43	93.6691	93.7946	200.0	0.0	200.0	200.0	200.0	0.0	5200	224902
51.247984170913696	44	89.6644	89.662	200.0	0.0	200.0	200.0	200.0	0.0	5200	230102
52.216909885406494	45	90.6646	91.1162	200.0	0.0	200.0	200.0	200.0	0.0	5200	235302
