Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1878719329833984	0	11.6395348837	5.48552596681	33.0	5.0	11.6395348837	5.48552596681	1001	1001
1.5143568515777588	1	28.1388888889	10.7138352345	57.0	10.0	28.1388888889	10.7138352345	1013	2014
1.8132143020629883	2	68.0666666667	25.8520577303	123.0	36.0	68.0666666667	25.8520577303	1021	3035
2.1119866371154785	3	58.3333333333	16.4350573808	111.0	24.0	58.3333333333	16.4350573808	1050	4085
2.43098783493042	4	68.25	23.7131292747	144.0	46.0	68.25	23.7131292747	1092	5177
2.7152254581451416	5	77.4615384615	24.836745063	120.0	40.0	77.4615384615	24.836745063	1007	6184
3.009114980697632	6	82.1538461538	35.1345680182	159.0	43.0	82.1538461538	35.1345680182	1068	7252
3.2921481132507324	7	71.7142857143	23.9565934003	113.0	34.0	71.7142857143	23.9565934003	1004	8256
3.5884690284729004	8	67.5	23.2379000772	127.0	32.0	67.5	23.2379000772	1080	9336
3.877171516418457	9	79.0	22.7257901614	123.0	45.0	79.0	22.7257901614	1027	10363
4.213157415390015	10	96.3333333333	37.9590422546	176.0	49.0	96.3333333333	37.9590422546	1156	11519
4.518618822097778	11	103.2	29.6843393054	155.0	66.0	103.2	29.6843393054	1032	12551
4.849542140960693	12	105.454545455	35.637986976	171.0	43.0	105.454545455	35.637986976	1160	13711
5.144569396972656	13	115.111111111	27.3595177201	156.0	62.0	115.111111111	27.3595177201	1036	14747
5.461031198501587	14	105.4	25.2237982865	145.0	59.0	105.4	25.2237982865	1054	15801
5.767724275588989	15	90.0	28.7691964898	145.0	54.0	90.0	28.7691964898	1080	16881
6.042415142059326	16	91.5454545455	10.5431031861	107.0	64.0	91.5454545455	10.5431031861	1007	17888
6.320760726928711	17	94.6363636364	15.6337207069	119.0	68.0	94.6363636364	15.6337207069	1041	18929
6.632261514663696	18	100.909090909	27.3677133779	160.0	57.0	100.909090909	27.3677133779	1110	20039
6.950994968414307	19	93.1666666667	23.4016855993	154.0	63.0	93.1666666667	23.4016855993	1118	21157
7.23753547668457	20	83.75	16.6889434457	113.0	57.0	83.75	16.6889434457	1005	22162
7.537546396255493	21	117.444444444	49.7328666446	224.0	77.0	117.444444444	49.7328666446	1057	23219
7.827076196670532	22	100.1	21.5520300668	142.0	67.0	100.1	21.5520300668	1001	24220
8.119834899902344	23	86.9166666667	16.7703027866	115.0	59.0	86.9166666667	16.7703027866	1043	25263
8.443288087844849	24	99.1818181818	17.9130129531	129.0	67.0	99.1818181818	17.9130129531	1091	26354
