Time	Iteration	l1	l2	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1813149452209473	0	8.86907	8.84242	22.1504424779	10.1682494199	54.0	8.0	22.1504424779	10.1682494199	5006	5006
2.074904203414917	1	13.7992	13.6847	35.4647887324	17.0433010969	99.0	10.0	35.4647887324	17.0433010969	5036	10042
2.973827838897705	2	18.4786	18.5001	49.431372549	23.7067500125	136.0	14.0	49.431372549	23.7067500125	5042	15084
3.8611936569213867	3	19.5718	19.581	57.6436781609	23.9338057512	154.0	19.0	57.6436781609	23.9338057512	5015	20099
4.761908531188965	4	24.2696	24.3087	69.6666666667	33.4983415842	200.0	23.0	69.6666666667	33.4983415842	5016	25115
6.1421685218811035	5	24.3115	24.3261	72.2112676056	34.4121316198	183.0	32.0	72.2112676056	34.4121316198	5127	30242
7.865289926528931	6	25.0877	25.041	83.4262295082	31.8436029638	197.0	32.0	83.4262295082	31.8436029638	5089	35331
9.434776544570923	7	31.3186	31.379	106.0625	38.7456482772	200.0	32.0	106.0625	38.7456482772	5091	40422
10.448065996170044	8	40.6675	41.2563	147.911764706	39.9229903152	200.0	51.0	147.911764706	39.9229903152	5029	45451
11.294522762298584	9	46.509	46.9967	177.206896552	29.262638661	200.0	103.0	177.206896552	29.262638661	5139	50590
12.114065885543823	10	45.9847	46.4639	172.655172414	36.9923345853	200.0	97.0	172.655172414	36.9923345853	5007	55597
12.937755346298218	11	43.1561	43.4694	156.96875	40.310113786	200.0	88.0	156.96875	40.310113786	5023	60620
13.772030115127563	12	47.0558	47.1265	173.827586207	37.7770857071	200.0	79.0	173.827586207	37.7770857071	5041	65661
14.621132373809814	13	48.9278	49.1356	184.535714286	28.6125373904	200.0	79.0	184.535714286	28.6125373904	5167	70828
15.484314203262329	14	49.4924	49.6032	185.962962963	27.4002993786	200.0	102.0	185.962962963	27.4002993786	5021	75849
16.334359884262085	15	49.3924	49.4643	187.740740741	22.3484071727	200.0	121.0	187.740740741	22.3484071727	5069	80918
