Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.297732353210449	0	5.25262054507	3.32863166034	33.0	2.0	5.25262054507	3.32863166034	5011	5011
4.010470151901245	1	5.55777777778	3.66181429767	28.0	2.0	5.55777777778	3.66181429767	5002	10013
5.718536853790283	2	5.6202247191	3.62724335157	31.0	2.0	5.6202247191	3.62724335157	5002	15015
7.386043071746826	3	5.86283704572	3.91692032984	32.0	2.0	5.86283704572	3.91692032984	5001	20016
9.120123147964478	4	5.67763904654	3.74687906289	27.0	2.0	5.67763904654	3.74687906289	5002	25018
10.787886619567871	5	5.65084745763	3.54042224562	25.0	2.0	5.65084745763	3.54042224562	5001	30019
12.523382663726807	6	5.79166666667	3.97190655311	31.0	2.0	5.79166666667	3.97190655311	5004	35023
14.343085527420044	7	5.59395973154	3.64866550066	28.0	2.0	5.59395973154	3.64866550066	5001	40024
16.0542311668396	8	5.69283276451	3.59576682704	26.0	2.0	5.69283276451	3.59576682704	5004	45028
17.77437424659729	9	5.59507829978	3.78378418475	29.0	2.0	5.59507829978	3.78378418475	5002	50030
19.43881344795227	10	5.97491039427	3.99528891003	29.0	2.0	5.97491039427	3.99528891003	5001	55031
21.139790773391724	11	5.86400937866	4.19571392535	48.0	2.0	5.86400937866	4.19571392535	5002	60033
22.805087089538574	12	6.08637469586	4.14442248193	32.0	2.0	6.08637469586	4.14442248193	5003	65036
24.495442152023315	13	5.88470588235	3.74396788204	28.0	2.0	5.88470588235	3.74396788204	5002	70038
26.257587909698486	14	5.87896592244	3.97562099148	32.0	2.0	5.87896592244	3.97562099148	5003	75041
28.001604557037354	15	6.30856423174	4.56983342536	34.0	2.0	6.30856423174	4.56983342536	5009	80050
29.710587739944458	16	6.00480192077	3.88365936648	31.0	2.0	6.00480192077	3.88365936648	5002	85052
31.41953945159912	17	6.03739445115	3.89856934138	28.0	2.0	6.03739445115	3.89856934138	5005	90057
33.100873708724976	18	6.16995073892	4.18014112208	30.0	2.0	6.16995073892	4.18014112208	5010	95067
34.75820326805115	19	6.16728167282	4.24079202095	34.0	2.0	6.16728167282	4.24079202095	5014	100081
36.48265790939331	20	6.07151515152	4.0197664045	32.0	2.0	6.07151515152	4.0197664045	5009	105090
38.130539655685425	21	6.30100755668	4.41874003178	36.0	2.0	6.30100755668	4.41874003178	5003	110093
39.78773045539856	22	6.46005154639	4.45752601133	46.0	2.0	6.46005154639	4.45752601133	5013	115106
41.4339382648468	23	6.11111111111	3.99463756685	28.0	2.0	6.11111111111	3.99463756685	5005	120111
43.05856227874756	24	6.28858218319	4.33068855495	32.0	2.0	6.28858218319	4.33068855495	5012	125123
44.70768928527832	25	6.23412204234	4.49878703122	41.0	2.0	6.23412204234	4.49878703122	5006	130129
46.37153244018555	26	6.40229885057	4.29533529722	28.0	2.0	6.40229885057	4.29533529722	5013	135142
47.991692781448364	27	6.86008230453	4.55987876693	33.0	2.0	6.86008230453	4.55987876693	5001	140143
49.713462591171265	28	6.24968789014	4.36277271872	35.0	2.0	6.24968789014	4.36277271872	5006	145149
51.462360858917236	29	6.43076923077	4.30760531048	31.0	2.0	6.43076923077	4.30760531048	5016	150165
53.08771204948425	30	6.5729303548	4.24948050706	41.0	2.0	6.5729303548	4.24948050706	5002	155167
54.718477725982666	31	6.63527851459	4.26581961232	27.0	2.0	6.63527851459	4.26581961232	5003	160170
56.372190713882446	32	6.59947299078	4.42508119652	27.0	2.0	6.59947299078	4.42508119652	5009	165179
58.00764608383179	33	6.74663072776	4.56908139789	39.0	2.0	6.74663072776	4.56908139789	5006	170185
59.6147825717926	34	6.5385620915	4.31990565412	28.0	2.0	6.5385620915	4.31990565412	5002	175187
61.185742139816284	35	6.90745856354	4.83609810925	31.0	2.0	6.90745856354	4.83609810925	5001	180188
62.81077432632446	36	6.56094364351	4.61633036684	36.0	2.0	6.56094364351	4.61633036684	5006	185194
64.424640417099	37	6.91701244813	5.21873165554	40.0	2.0	6.91701244813	5.21873165554	5001	190195
66.05300068855286	38	6.93619972261	5.07599189725	46.0	2.0	6.93619972261	5.07599189725	5001	195196
67.65831136703491	39	7.14407988588	4.98792378048	30.0	2.0	7.14407988588	4.98792378048	5008	200204
69.27933716773987	40	6.90344827586	4.87431570855	35.0	2.0	6.90344827586	4.87431570855	5005	205209
70.92028546333313	41	7.00420168067	4.8687230501	37.0	2.0	7.00420168067	4.8687230501	5001	210210
72.64700150489807	42	7.03516174402	5.17270247094	35.0	2.0	7.03516174402	5.17270247094	5002	215212
74.44345211982727	43	7.13409415121	5.34906969257	49.0	2.0	7.13409415121	5.34906969257	5001	220213
76.10728812217712	44	7.29591836735	5.15120192765	38.0	2.0	7.29591836735	5.15120192765	5005	225218
77.7924530506134	45	7.30802919708	5.66613783928	45.0	2.0	7.30802919708	5.66613783928	5006	230224
79.43946599960327	46	7.11221590909	5.13291170679	39.0	2.0	7.11221590909	5.13291170679	5007	235231
81.04483389854431	47	7.59635811836	5.28441911387	38.0	2.0	7.59635811836	5.28441911387	5006	240237
82.68116450309753	48	7.37610619469	5.48302461052	37.0	2.0	7.37610619469	5.48302461052	5001	245238
84.2618772983551	49	7.60334346505	5.33005937061	36.0	2.0	7.60334346505	5.33005937061	5003	250241
85.99180364608765	50	7.7	5.48711778063	45.0	2.0	7.7	5.48711778063	5005	255246
87.6899003982544	51	7.48729446936	5.20852784732	34.0	2.0	7.48729446936	5.20852784732	5009	260255
