Time	Iteration	l1	l2	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.568819522857666	0	0.0289107	-0.0321492	15.6461538462	8.12485411794	67.0	9.0	15.6461538462	8.12485411794	1017	1017
0.745934247970581	1	-0.0110567	-0.0577941	25.7692307692	11.5613448301	66.0	10.0	25.7692307692	11.5613448301	1005	2022
0.973630428314209	2	0.000459444	-0.0146454	45.5454545455	25.6846740166	122.0	19.0	45.5454545455	25.6846740166	1002	3024
1.258863925933838	3	-0.00726167	-0.0176958	63.4117647059	32.7989577014	146.0	17.0	63.4117647059	32.7989577014	1078	4102
1.455758810043335	4	-0.00388591	-0.00938161	63.25	33.9051987164	145.0	23.0	63.25	33.9051987164	1012	5114
1.632032871246338	5	-0.0053743	-0.00943798	63.9411764706	34.6638828622	157.0	32.0	63.9411764706	34.6638828622	1087	6201
1.8132014274597168	6	-0.00323945	-0.0115248	72.5333333333	39.2612899545	200.0	28.0	72.5333333333	39.2612899545	1088	7289
1.9931092262268066	7	-0.00555309	-0.0162679	90.6666666667	46.9118558812	200.0	45.0	90.6666666667	46.9118558812	1088	8377
2.168865442276001	8	-0.0115418	-0.0150564	113.222222222	32.8287738891	177.0	67.0	113.222222222	32.8287738891	1019	9396
2.338472366333008	9	-0.00445492	-0.0144543	125.125	42.1528098114	200.0	77.0	125.125	42.1528098114	1001	10397
2.5040061473846436	10	-0.03013	-0.0550683	171.166666667	41.3457642597	200.0	88.0	171.166666667	41.3457642597	1027	11424
2.6808979511260986	11	-0.0270581	-0.0314377	179.833333333	29.418909263	200.0	127.0	179.833333333	29.418909263	1079	12503
2.8704755306243896	12	-0.00513329	-0.0112394	193.166666667	10.3668810267	200.0	173.0	193.166666667	10.3668810267	1159	13662
3.0653815269470215	13	nan	nan	200.0	0.0	200.0	200.0	200.0	0.0	1200	14862
