Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
3.3243179321289062	0	-3687.05667717	120.147307922	-3485.96353331	-3827.87424809	1000.0	0.0	6000	6000
5.830979585647583	1	-3732.77054434	165.739960053	-3468.69629125	-3940.44505322	1000.0	0.0	6000	12000
8.222057342529297	2	-3744.64170174	208.083701878	-3459.07768261	-3996.73003439	1000.0	0.0	6000	18000
10.713979482650757	3	-3596.59555248	100.74641341	-3443.05086563	-3751.60285943	1000.0	0.0	6000	24000
12.84134554862976	4	-3742.1720846	212.78789235	-3430.10109262	-4061.23490323	1000.0	0.0	6000	30000
14.966343641281128	5	-3717.56910323	278.558062362	-3332.2159991	-4219.46174238	1000.0	0.0	6000	36000
17.080636262893677	6	-3682.18570369	183.367593087	-3319.55507475	-3857.53679637	1000.0	0.0	6000	42000
19.215060710906982	7	-3949.67385534	115.966416638	-3809.73813489	-4110.70729884	1000.0	0.0	6000	48000
21.3339262008667	8	-3816.95123794	127.766657128	-3672.67069135	-4003.45139455	1000.0	0.0	6000	54000
23.40070915222168	9	-3914.5372355	221.63809509	-3561.81043316	-4215.77657854	1000.0	0.0	6000	60000
25.480963468551636	10	-3902.51747336	215.266435973	-3525.76096653	-4177.70090684	1000.0	0.0	6000	66000
27.55284881591797	11	-3795.9452716	112.958995892	-3647.58634136	-3969.80768991	1000.0	0.0	6000	72000
29.654038667678833	12	-3902.87980242	118.506619573	-3655.45666002	-3995.36146475	1000.0	0.0	6000	78000
31.75999355316162	13	-3850.12406684	171.785529299	-3581.29083214	-4162.65215081	1000.0	0.0	6000	84000
33.84825253486633	14	-3814.09837489	191.735913365	-3403.7757239	-3987.97529715	1000.0	0.0	6000	90000
35.93025350570679	15	-3843.98639101	226.33177483	-3480.36463257	-4221.13693264	1000.0	0.0	6000	96000
38.01786541938782	16	-4004.05457851	149.549459907	-3772.25745574	-4226.60339371	1000.0	0.0	6000	102000
40.1307418346405	17	-3847.08824378	214.722903239	-3507.91473562	-4150.08613949	1000.0	0.0	6000	108000
42.21601438522339	18	-4007.86724025	127.634019881	-3825.9112945	-4170.47904672	1000.0	0.0	6000	114000
44.30590486526489	19	-3813.11838434	285.101225741	-3326.24203449	-4154.81980961	1000.0	0.0	6000	120000
46.418524742126465	20	-3849.04545635	284.836100596	-3416.91125037	-4258.85964385	1000.0	0.0	6000	126000
48.510812282562256	21	-3896.09060665	362.110051856	-3605.86475335	-4412.09801825	1000.0	0.0	6000	132000
50.63403058052063	22	-3927.285498	128.415268718	-3711.36358071	-4099.70896497	1000.0	0.0	6000	138000
52.72952198982239	23	-3832.41162581	177.348683871	-3621.20202219	-4158.35273651	1000.0	0.0	6000	144000
54.80473256111145	24	-4031.79385447	159.976881991	-3823.01065123	-4326.06714186	1000.0	0.0	6000	150000
56.87358856201172	25	-3812.13798412	179.967689072	-3539.7824311	-4152.94385031	1000.0	0.0	6000	156000
58.957581996917725	26	-3927.90315129	226.30087983	-3650.76910108	-4298.32575757	1000.0	0.0	6000	162000
61.03133511543274	27	-3881.44848489	96.0661477346	-3783.13688069	-4014.39654781	1000.0	0.0	6000	168000
63.15665292739868	28	-3856.61120185	164.639630927	-3509.6929548	-3983.60364352	1000.0	0.0	6000	174000
65.23990178108215	29	-3830.64826882	113.590210398	-3676.72943066	-3957.71709895	1000.0	0.0	6000	180000
67.32263851165771	30	-3947.03756615	156.010758817	-3647.08307917	-4167.29434339	1000.0	0.0	6000	186000
69.38122415542603	31	-3779.83777562	102.691145874	-3590.78047564	-3884.26854676	1000.0	0.0	6000	192000
71.49273920059204	32	-3819.80488868	240.973685779	-3400.02887808	-4209.53288169	1000.0	0.0	6000	198000
73.62152981758118	33	-3805.62788501	167.556347435	-3541.5617832	-3989.34921282	1000.0	0.0	6000	204000
75.75423526763916	34	-3749.09863634	275.175937136	-3387.72401298	-4108.91425893	1000.0	0.0	6000	210000
77.872487783432	35	-3764.58859752	172.69519684	-3532.39672654	-4035.75460829	1000.0	0.0	6000	216000
79.96643567085266	36	-3885.10271693	166.935670285	-3627.5564518	-4071.05310498	1000.0	0.0	6000	222000
82.03707790374756	37	-3820.30464679	225.47206154	-3579.6579233	-4185.01933456	1000.0	0.0	6000	228000
84.13640093803406	38	-3814.79439773	194.322742976	-3398.7156428	-3956.34828931	1000.0	0.0	6000	234000
86.22605538368225	39	-3873.40535011	113.273230132	-3716.84908946	-4016.76390349	1000.0	0.0	6000	240000
88.3408887386322	40	-3866.79664255	96.3311046302	-3725.1817246	-4011.72546372	1000.0	0.0	6000	246000
90.4758894443512	41	-3711.03737789	236.360010727	-3388.71931881	-4008.01712833	1000.0	0.0	6000	252000
92.64029216766357	42	-3843.01504011	240.311749528	-3486.96022051	-4140.83945175	1000.0	0.0	6000	258000
94.80253052711487	43	-3821.55821225	101.090397889	-3714.32535231	-3977.77473017	1000.0	0.0	6000	264000
96.89218258857727	44	-3784.15201085	120.224996603	-3536.84516142	-3904.22090594	1000.0	0.0	6000	270000
99.07806634902954	45	-3877.11840206	124.480423979	-3758.77707964	-4142.6674544	1000.0	0.0	6000	276000
101.19666838645935	46	-3644.11573929	224.463226043	-3228.98122877	-3883.2686842	1000.0	0.0	6000	282000
103.3032579421997	47	-3884.80622994	145.803520536	-3702.27907628	-4104.10889561	1000.0	0.0	6000	288000
105.3835027217865	48	-3835.46111551	177.014542511	-3510.48154887	-3982.91566413	1000.0	0.0	6000	294000
