Time	Iteration	l1	l2	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.541736364364624	0	11.4212	11.5573	14.6811594203	6.25193941764	44.0	9.0	14.6811594203	6.25193941764	1013	1013
0.720829963684082	1	15.1277	15.8145	18.3035714286	8.15895573425	41.0	9.0	18.3035714286	8.15895573425	1025	2038
0.8994579315185547	2	23.8333	24.3248	29.3428571429	12.9679668131	64.0	13.0	29.3428571429	12.9679668131	1027	3065
1.0676994323730469	3	29.1758	29.4852	35.0	18.7855410283	107.0	14.0	35.0	18.7855410283	1015	4080
1.2479579448699951	4	50.3584	50.2137	59.9411764706	34.6486067766	143.0	26.0	59.9411764706	34.6486067766	1019	5099
1.422781229019165	5	39.0555	39.0508	48.8095238095	27.4132728499	116.0	20.0	48.8095238095	27.4132728499	1025	6124
1.6112046241760254	6	43.9062	43.8835	58.2222222222	28.4518219599	122.0	22.0	58.2222222222	28.4518219599	1048	7172
1.7925243377685547	7	58.9494	59.4181	75.0714285714	41.7329336987	164.0	18.0	75.0714285714	41.7329336987	1051	8223
1.9826772212982178	8	64.5989	66.6035	83.3076923077	44.3385309347	178.0	25.0	83.3076923077	44.3385309347	1083	9306
2.1949007511138916	9	82.9556	83.4805	113.1	56.0454280026	200.0	24.0	113.1	56.0454280026	1131	10437
2.3965225219726562	10	86.1281	86.5028	133.0	39.3350988304	200.0	85.0	133.0	39.3350988304	1064	11501
2.579102039337158	11	76.8381	76.9903	115.666666667	39.8915195666	200.0	63.0	115.666666667	39.8915195666	1041	12542
2.7708189487457275	12	96.9162	96.875	155.571428571	42.5133832469	200.0	75.0	155.571428571	42.5133832469	1089	13631
2.971198081970215	13	112.618	112.238	200.0	0.0	200.0	200.0	200.0	0.0	1200	14831
3.158480644226074	14	102.301	102.912	172.333333333	39.1308346732	200.0	116.0	172.333333333	39.1308346732	1034	15865
3.358008623123169	15	109.211	110.292	200.0	0.0	200.0	200.0	200.0	0.0	1200	17065
3.5452160835266113	16	99.9225	101.463	183.0	19.0350553804	200.0	146.0	183.0	19.0350553804	1098	18163
3.733560562133789	17	95.4671	95.0981	174.333333333	27.9443892202	200.0	122.0	174.333333333	27.9443892202	1046	19209
3.931338310241699	18	101.385	101.971	190.666666667	11.1305385714	200.0	171.0	190.666666667	11.1305385714	1144	20353
4.2082133293151855	19	102.115	102.721	192.666666667	10.257788369	200.0	171.0	192.666666667	10.257788369	1156	21509
4.401379823684692	20	100.425	101.289	191.666666667	14.6249406457	200.0	160.0	191.666666667	14.6249406457	1150	22659
4.605107545852661	21	101.442	102.302	200.0	0.0	200.0	200.0	200.0	0.0	1200	23859
4.806298732757568	22	102.379	103.361	200.0	0.0	200.0	200.0	200.0	0.0	1200	25059
5.010638952255249	23	101.513	101.802	200.0	0.0	200.0	200.0	200.0	0.0	1200	26259
5.21350359916687	24	97.7024	97.5643	200.0	0.0	200.0	200.0	200.0	0.0	1200	27459
5.4109461307525635	25	99.6088	99.537	200.0	0.0	200.0	200.0	200.0	0.0	1200	28659
5.615225791931152	26	96.0615	95.8192	200.0	0.0	200.0	200.0	200.0	0.0	1200	29859
5.8113579750061035	27	102.631	102.479	200.0	0.0	200.0	200.0	200.0	0.0	1200	31059
6.00941801071167	28	95.0806	95.2985	200.0	0.0	200.0	200.0	200.0	0.0	1200	32259
6.208928346633911	29	96.6554	96.649	200.0	0.0	200.0	200.0	200.0	0.0	1200	33459
6.417461156845093	30	94.8066	94.6972	200.0	0.0	200.0	200.0	200.0	0.0	1200	34659
6.6308746337890625	31	97.1252	97.2289	200.0	0.0	200.0	200.0	200.0	0.0	1200	35859
