Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.14912748336792	0	12.0	5.95419020123	31.0	5.0	12.0	5.95419020123	1008	1008
1.4691815376281738	1	54.7368421053	22.324973284	94.0	24.0	54.7368421053	22.324973284	1040	2048
1.7596485614776611	2	40.76	14.3701913696	80.0	17.0	40.76	14.3701913696	1019	3067
2.0377767086029053	3	56.4444444444	19.201337402	114.0	26.0	56.4444444444	19.201337402	1016	4083
2.3528647422790527	4	54.2	23.4554897625	130.0	28.0	54.2	23.4554897625	1084	5167
2.6581318378448486	5	51.15	22.836976595	115.0	25.0	51.15	22.836976595	1023	6190
2.972895383834839	6	64.3125	19.2409678486	118.0	33.0	64.3125	19.2409678486	1029	7219
3.3270602226257324	7	80.3333333333	53.3099948936	249.0	21.0	80.3333333333	53.3099948936	1205	8424
3.631565809249878	8	57.8333333333	15.0120322112	89.0	33.0	57.8333333333	15.0120322112	1041	9465
3.920038938522339	9	53.8421052632	31.3070753024	154.0	16.0	53.8421052632	31.3070753024	1023	10488
4.213361501693726	10	54.2105263158	13.1972044383	79.0	30.0	54.2105263158	13.1972044383	1030	11518
4.5138328075408936	11	60.2941176471	26.8103682882	129.0	15.0	60.2941176471	26.8103682882	1025	12543
4.811264991760254	12	72.6428571429	35.4695183882	163.0	32.0	72.6428571429	35.4695183882	1017	13560
5.0907464027404785	13	68.7333333333	16.7549660963	107.0	45.0	68.7333333333	16.7549660963	1031	14591
5.381092071533203	14	56.8888888889	24.1152070254	106.0	24.0	56.8888888889	24.1152070254	1024	15615
5.691769599914551	15	59.1176470588	18.3202952485	94.0	36.0	59.1176470588	18.3202952485	1005	16620
5.9855217933654785	16	66.25	18.75	100.0	31.0	66.25	18.75	1060	17680
6.29387640953064	17	54.85	18.0534622718	105.0	37.0	54.85	18.0534622718	1097	18777
6.5789220333099365	18	54.7368421053	20.6801254838	100.0	24.0	54.7368421053	20.6801254838	1040	19817
6.872430324554443	19	45.7727272727	14.6936344232	84.0	27.0	45.7727272727	14.6936344232	1007	20824
7.17711067199707	20	48.2857142857	15.6878565629	91.0	26.0	48.2857142857	15.6878565629	1014	21838
7.467444658279419	21	56.9444444444	20.8712248009	95.0	31.0	56.9444444444	20.8712248009	1025	22863
7.757896661758423	22	45.6363636364	15.3786908491	87.0	24.0	45.6363636364	15.3786908491	1004	23867
8.052674055099487	23	44.0	14.0186211565	79.0	17.0	44.0	14.0186211565	1012	24879
8.336666107177734	24	43.7826086957	13.2860061122	69.0	22.0	43.7826086957	13.2860061122	1007	25886
8.618107557296753	25	40.96	10.7013270205	72.0	24.0	40.96	10.7013270205	1024	26910
8.908613920211792	26	45.2173913043	11.2827552977	69.0	26.0	45.2173913043	11.2827552977	1040	27950
9.201180934906006	27	43.5416666667	18.9516471726	76.0	14.0	43.5416666667	18.9516471726	1045	28995
9.486801624298096	28	42.2083333333	13.6381180479	72.0	26.0	42.2083333333	13.6381180479	1013	30008
9.778501033782959	29	46.6363636364	21.626047961	107.0	20.0	46.6363636364	21.626047961	1026	31034
10.05331826210022	30	44.1304347826	14.6830406394	86.0	24.0	44.1304347826	14.6830406394	1015	32049
10.339657306671143	31	48.1904761905	15.7226528951	93.0	26.0	48.1904761905	15.7226528951	1012	33061
10.620124340057373	32	45.7727272727	18.280470996	82.0	22.0	45.7727272727	18.280470996	1007	34068
10.903429508209229	33	37.5555555556	11.4546879723	68.0	14.0	37.5555555556	11.4546879723	1014	35082
11.21100664138794	34	47.2272727273	15.9656785813	88.0	26.0	47.2272727273	15.9656785813	1039	36121
11.494499921798706	35	48.8571428571	13.3676429318	77.0	23.0	48.8571428571	13.3676429318	1026	37147
11.781456708908081	36	54.5789473684	18.6894729431	81.0	24.0	54.5789473684	18.6894729431	1037	38184
12.069811582565308	37	55.0	15.6070159662	83.0	30.0	55.0	15.6070159662	1045	39229
12.36092209815979	38	63.8125	25.333324767	148.0	33.0	63.8125	25.333324767	1021	40250
12.654133081436157	39	80.3846153846	36.5735054619	156.0	40.0	80.3846153846	36.5735054619	1045	41295
12.940319299697876	40	88.0	43.8330164754	183.0	43.0	88.0	43.8330164754	1056	42351
13.244905233383179	41	123.111111111	28.7844265164	191.0	71.0	123.111111111	28.7844265164	1108	43459
13.522547483444214	42	258.25	28.8649874415	286.0	210.0	258.25	28.8649874415	1033	44492
13.793660640716553	43	211.0	26.4196896272	236.0	165.0	211.0	26.4196896272	1055	45547
14.129433870315552	44	415.0	111.591517001	568.0	305.0	415.0	111.591517001	1245	46792
14.467898607254028	45	407.333333333	207.186443143	698.0	230.0	407.333333333	207.186443143	1222	48014
14.793467998504639	46	594.0	293.0	887.0	301.0	594.0	293.0	1188	49202
15.098780155181885	47	280.75	105.722218573	386.0	129.0	280.75	105.722218573	1123	50325
15.389721155166626	48	266.0	80.0905737275	354.0	151.0	266.0	80.0905737275	1064	51389
15.718398809432983	49	201.666666667	72.7957568971	303.0	128.0	201.666666667	72.7957568971	1210	52599
16.085286617279053	50	219.5	77.0557157733	388.0	159.0	219.5	77.0557157733	1317	53916
16.40453863143921	51	197.666666667	42.022480756	273.0	138.0	197.666666667	42.022480756	1186	55102
16.838316679000854	52	540.0	331.924690254	1000.0	229.0	540.0	331.924690254	1620	56722
17.30146861076355	53	418.5	340.288480557	1000.0	147.0	418.5	340.288480557	1674	58396
17.62229585647583	54	586.5	413.5	1000.0	173.0	586.5	413.5	1173	59569
