Time	Iteration	l1	l2	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.3291645050048828	0	-0.0045013	-0.0611399	23.6320754717	12.8905592716	84.0	9.0	23.6320754717	12.8905592716	5010	5010
2.254650115966797	1	-0.00569346	-0.0272102	37.8721804511	18.3620291169	100.0	12.0	37.8721804511	18.3620291169	5037	10047
3.187938928604126	2	-0.00655382	-0.0176059	49.4509803922	24.3272732654	134.0	16.0	49.4509803922	24.3272732654	5044	15091
4.065153360366821	3	0.000678422	-0.00338904	60.8117647059	30.197582341	176.0	15.0	60.8117647059	30.197582341	5169	20260
4.912685871124268	4	0.000396514	-0.00718017	67.7702702703	29.2332406583	178.0	19.0	67.7702702703	29.2332406583	5015	25275
5.786905288696289	5	-0.0071339	-0.0165442	78.734375	31.9903511759	183.0	26.0	78.734375	31.9903511759	5039	30314
6.684350967407227	6	-0.00495269	-0.0185305	83.6	33.3897189766	200.0	34.0	83.6	33.3897189766	5016	35330
7.592992305755615	7	-0.00985681	-0.0279354	136.864864865	48.5064287532	200.0	30.0	136.864864865	48.5064287532	5064	40394
8.469219446182251	8	-0.0113426	-0.0144383	158.3125	40.1531735203	200.0	48.0	158.3125	40.1531735203	5066	45460
9.419003963470459	9	-0.0075783	-0.0172704	168.9	30.5050269081	200.0	112.0	168.9	30.5050269081	5067	50527
10.386045455932617	10	-0.00259081	-0.00809913	183.785714286	35.2909915082	200.0	46.0	183.785714286	35.2909915082	5146	55673
11.303698778152466	11	-0.0096609	-0.0147404	191.888888889	23.8083915075	200.0	112.0	191.888888889	23.8083915075	5181	60854
12.160707950592041	12	-0.00113268	-0.00176022	200.0	0.0	200.0	200.0	200.0	0.0	5200	66054
12.996289014816284	13	-0.00468021	-0.00838319	197.769230769	11.1538461538	200.0	142.0	197.769230769	11.1538461538	5142	71196
13.884777545928955	14	-0.00380892	-0.0124557	200.0	0.0	200.0	200.0	200.0	0.0	5200	76396
14.813926458358765	15	0.00177801	-0.00752999	197.192307692	10.8840717451	200.0	145.0	197.192307692	10.8840717451	5127	81523
15.702533721923828	16	-0.00440089	-0.00675207	187.814814815	17.2434357602	200.0	137.0	187.814814815	17.2434357602	5071	86594
16.549007892608643	17	-0.014123	-0.0161838	187.518518519	18.7109996771	200.0	140.0	187.518518519	18.7109996771	5063	91657
17.411943674087524	18	-0.00500919	-0.00752172	190.37037037	15.74365986	200.0	150.0	190.37037037	15.74365986	5140	96797
18.247603178024292	19	-0.00820042	-0.00846748	195.769230769	8.93268713256	200.0	169.0	195.769230769	8.93268713256	5090	101887
19.088747262954712	20	0.000249556	0.000373039	197.576923077	6.23990308679	200.0	177.0	197.576923077	6.23990308679	5137	107024
19.93338632583618	21	-0.00291617	-0.00412623	196.692307692	7.64988300951	200.0	171.0	196.692307692	7.64988300951	5114	112138
20.880900621414185	22	0.00637952	0.00600802	198.923076923	3.35035103698	200.0	185.0	198.923076923	3.35035103698	5172	117310
21.823715209960938	23	-0.0030765	-0.00491092	199.307692308	2.26629536349	200.0	191.0	199.307692308	2.26629536349	5182	122492
22.7115318775177	24	-0.00685823	-0.00796449	195.807692308	7.81526726138	200.0	173.0	195.807692308	7.81526726138	5091	127583
23.581865310668945	25	-0.00430996	-0.0170529	196.615384615	6.58130758037	200.0	174.0	196.615384615	6.58130758037	5112	132695
24.44105553627014	26	-0.00785357	-0.0172115	188.62962963	17.7391555775	200.0	134.0	188.62962963	17.7391555775	5093	137788
25.33533263206482	27	-0.0115551	-0.0360609	188.259259259	13.6289251026	200.0	163.0	188.259259259	13.6289251026	5083	142871
26.179682731628418	28	-0.00995469	-0.0146831	180.857142857	21.1672156981	200.0	141.0	180.857142857	21.1672156981	5064	147935
27.031619787216187	29	-0.00736963	-0.0167188	169.833333333	22.2382303453	200.0	124.0	169.833333333	22.2382303453	5095	153030
27.85556125640869	30	-0.00513732	-0.0080322	158.71875	29.6460730694	200.0	103.0	158.71875	29.6460730694	5079	158109
28.738652229309082	31	0.00158687	0.00194647	157.545454545	31.8329835701	200.0	108.0	157.545454545	31.8329835701	5199	163308
29.639052391052246	32	-0.00369713	-0.00680107	164.0	32.5913109339	200.0	111.0	164.0	32.5913109339	5084	168392
30.519688367843628	33	-0.0125479	-0.013277	180.357142857	20.7419765653	200.0	141.0	180.357142857	20.7419765653	5050	173442
31.398958683013916	34	-0.0123811	-0.0143776	179.678571429	22.0600698928	200.0	132.0	179.678571429	22.0600698928	5031	178473
32.296889781951904	35	-0.00229631	-0.00381586	174.206896552	23.4761497612	200.0	126.0	174.206896552	23.4761497612	5052	183525
33.128642320632935	36	-0.0124355	-0.012385	181.785714286	22.7993689494	200.0	127.0	181.785714286	22.7993689494	5090	188615
33.95129752159119	37	-0.00816986	-0.00990696	177.172413793	23.4168653715	200.0	118.0	177.172413793	23.4168653715	5138	193753
34.80887007713318	38	-0.00455834	-0.00438576	183.428571429	16.9735688886	200.0	146.0	183.428571429	16.9735688886	5136	198889
35.644827365875244	39	-0.002632	-0.00251734	172.366666667	27.9993849139	200.0	125.0	172.366666667	27.9993849139	5171	204060
36.51843786239624	40	-0.0122352	-0.0125469	175.068965517	24.5004307274	200.0	115.0	175.068965517	24.5004307274	5077	209137
37.405791997909546	41	-0.0122602	-0.0131012	174.586206897	24.2522906723	200.0	128.0	174.586206897	24.2522906723	5063	214200
38.30653500556946	42	-0.00796475	-0.0132768	172.233333333	25.321510399	200.0	124.0	172.233333333	25.321510399	5167	219367
39.201972007751465	43	0.00299149	-0.00969857	177.620689655	23.2726179093	200.0	140.0	177.620689655	23.2726179093	5151	224518
40.08307600021362	44	-0.000101155	-0.0053365	191.37037037	15.9284235768	200.0	141.0	191.37037037	15.9284235768	5167	229685
40.92962145805359	45	-0.00379221	-0.00440127	194.576923077	9.95827092237	200.0	167.0	194.576923077	9.95827092237	5059	234744
41.78433871269226	46	-0.00530517	-0.00690714	198.0	5.18132742125	200.0	180.0	198.0	5.18132742125	5148	239892
42.64031147956848	47	-0.00335041	-0.00528543	199.423076923	2.6914833903	200.0	186.0	199.423076923	2.6914833903	5185	245077
43.55237174034119	48	-0.00338907	-0.00466515	199.692307692	1.53846153846	200.0	192.0	199.692307692	1.53846153846	5192	250269
44.46616840362549	49	-0.000436647	-0.00127101	199.807692308	0.961538461538	200.0	195.0	199.807692308	0.961538461538	5195	255464
45.37442588806152	50	0.00131854	-0.00215813	196.923076923	7.26912901842	200.0	168.0	196.923076923	7.26912901842	5120	260584
46.3751015663147	51	-0.0075238	-0.0121873	192.074074074	13.0835659595	200.0	151.0	192.074074074	13.0835659595	5186	265770
47.30001711845398	52	-0.00658445	-0.0185549	184.607142857	14.7099074624	200.0	153.0	184.607142857	14.7099074624	5169	270939
48.195945501327515	53	-0.0110403	-0.0121072	176.172413793	18.1887971688	200.0	141.0	176.172413793	18.1887971688	5109	276048
49.10466194152832	54	-0.0108826	-0.0105132	166.741935484	19.6960250484	200.0	125.0	166.741935484	19.6960250484	5169	281217
49.96189069747925	55	-0.0151537	-0.0277613	164.161290323	20.9455465652	200.0	130.0	164.161290323	20.9455465652	5089	286306
50.89404058456421	56	-0.0103884	-0.0262703	171.2	20.5919077957	200.0	137.0	171.2	20.5919077957	5136	291442
51.725480794906616	57	-0.0110442	-0.0359017	181.928571429	16.0355154299	200.0	159.0	181.928571429	16.0355154299	5094	296536
52.55209469795227	58	-0.00914586	-0.0226353	188.518518519	11.8864079562	200.0	158.0	188.518518519	11.8864079562	5090	301626
53.39092445373535	59	-0.0035352	-0.00312261	194.730769231	9.64188655458	200.0	170.0	194.730769231	9.64188655458	5063	306689
54.20813202857971	60	-0.0108882	-0.0111261	197.346153846	6.14530657489	200.0	177.0	197.346153846	6.14530657489	5131	311820
55.14135980606079	61	-0.000190667	-0.0026672	197.0	7.6359473746	200.0	168.0	197.0	7.6359473746	5122	316942
56.084328174591064	62	-0.00480034	-0.00691275	198.192307692	5.0231711618	200.0	183.0	198.192307692	5.0231711618	5153	322095
57.01285147666931	63	0.00129049	0.00105502	196.692307692	7.15632711323	200.0	179.0	196.692307692	7.15632711323	5114	327209
57.94157338142395	64	-0.00631153	-0.00906956	198.423076923	4.55034298727	200.0	183.0	198.423076923	4.55034298727	5159	332368
58.85194540023804	65	-0.0156953	-0.0176525	195.5	9.68444430716	200.0	165.0	195.5	9.68444430716	5083	337451
59.73129463195801	66	-0.000801379	-0.00267061	195.307692308	7.83370052436	200.0	175.0	195.307692308	7.83370052436	5078	342529
60.56773543357849	67	-0.00939925	-0.0103187	189.703703704	13.3827274384	200.0	154.0	189.703703704	13.3827274384	5122	347651
61.413782596588135	68	-0.0121968	-0.0138416	196.807692308	7.07660952483	200.0	175.0	196.807692308	7.07660952483	5117	352768
62.24993276596069	69	-0.00024309	-0.00570758	198.038461538	5.9386657996	200.0	173.0	198.038461538	5.9386657996	5149	357917
63.08376979827881	70	-0.0026239	-0.00243148	199.884615385	0.423076923077	200.0	198.0	199.884615385	0.423076923077	5197	363114
63.982351541519165	71	0.00136414	0.00112025	199.692307692	1.53846153846	200.0	192.0	199.692307692	1.53846153846	5192	368306
64.9115571975708	72	0.00548966	0.00499274	199.846153846	0.600788436608	200.0	197.0	199.846153846	0.600788436608	5196	373502
65.82050490379333	73	-0.00464476	-0.00442879	200.0	0.0	200.0	200.0	200.0	0.0	5200	378702
66.73200726509094	74	-0.00161703	-0.00261754	199.692307692	1.53846153846	200.0	192.0	199.692307692	1.53846153846	5192	383894
67.63818192481995	75	-0.00224019	-0.0027963	200.0	0.0	200.0	200.0	200.0	0.0	5200	389094
68.49157118797302	76	0.00356616	0.00322587	200.0	0.0	200.0	200.0	200.0	0.0	5200	394294
69.34191489219666	77	-0.00400981	-0.00385725	198.807692308	5.96153846154	200.0	169.0	198.807692308	5.96153846154	5169	399463
70.19571375846863	78	-0.00321131	-0.00328295	200.0	0.0	200.0	200.0	200.0	0.0	5200	404663
71.028249502182	79	-0.00103429	-0.00161562	200.0	0.0	200.0	200.0	200.0	0.0	5200	409863
71.95872831344604	80	0.000333968	0.000141441	200.0	0.0	200.0	200.0	200.0	0.0	5200	415063
72.90560460090637	81	0.00338605	0.00316697	200.0	0.0	200.0	200.0	200.0	0.0	5200	420263
73.86180281639099	82	-0.00376264	-0.00390387	200.0	0.0	200.0	200.0	200.0	0.0	5200	425463
74.81955051422119	83	-0.00439869	-0.00551995	200.0	0.0	200.0	200.0	200.0	0.0	5200	430663
75.70600581169128	84	0.000687342	-1.45956e-05	200.0	0.0	200.0	200.0	200.0	0.0	5200	435863
76.5863094329834	85	-0.00197558	-0.00403399	200.0	0.0	200.0	200.0	200.0	0.0	5200	441063
77.44116187095642	86	-0.00715883	-0.00956144	200.0	0.0	200.0	200.0	200.0	0.0	5200	446263
78.29321241378784	87	0.00112089	0.00114921	200.0	0.0	200.0	200.0	200.0	0.0	5200	451463
79.13889122009277	88	-0.0011491	-0.00727156	200.0	0.0	200.0	200.0	200.0	0.0	5200	456663
80.10331535339355	89	-0.00495424	-0.00621925	200.0	0.0	200.0	200.0	200.0	0.0	5200	461863
81.06504559516907	90	-0.0030094	-0.00441411	199.769230769	1.15384615385	200.0	194.0	199.769230769	1.15384615385	5194	467057
81.96912789344788	91	-0.00871143	-0.00921417	198.846153846	4.2034080284	200.0	179.0	198.846153846	4.2034080284	5170	472227
82.87041544914246	92	-0.00935466	-0.0104331	199.153846154	3.67624712165	200.0	181.0	199.153846154	3.67624712165	5178	477405
84.07068967819214	93	0.000450486	0.000260142	198.538461538	5.07808844434	200.0	177.0	198.538461538	5.07808844434	5162	482567
85.79027533531189	94	-0.000727931	-0.000834674	198.576923077	5.24897848614	200.0	175.0	198.576923077	5.24897848614	5163	487730
87.5023238658905	95	-0.000472253	-0.00083125	196.730769231	8.41499436586	200.0	165.0	196.730769231	8.41499436586	5115	492845
88.43568897247314	96	0.00168605	0.00150576	200.0	0.0	200.0	200.0	200.0	0.0	5200	498045
89.29613828659058	97	-0.00601334	-0.00693354	198.5	5.19800257495	200.0	180.0	198.5	5.19800257495	5161	503206
90.24144220352173	98	-0.00556354	-0.00896301	199.230769231	2.5314588726	200.0	190.0	199.230769231	2.5314588726	5180	508386
91.127849817276	99	-0.00316392	-0.00388332	198.423076923	3.94357390547	200.0	184.0	198.423076923	3.94357390547	5159	513545
