Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.451786756515503	0	12.3742331288	6.08133611567	34.0	5.0	12.3742331288	6.08133611567	2017	2017
3.3096160888671875	1	28.0416666667	11.5643579588	61.0	15.0	28.0416666667	11.5643579588	2019	4036
4.4323389530181885	2	81.08	38.1428053504	228.0	36.0	81.08	38.1428053504	2027	6063
5.404545545578003	3	67.4666666667	21.5417940035	144.0	41.0	67.4666666667	21.5417940035	2024	8087
6.529639959335327	4	83.7916666667	25.4885254684	136.0	47.0	83.7916666667	25.4885254684	2011	10098
7.502107381820679	5	100.35	27.8644486757	141.0	50.0	100.35	27.8644486757	2007	12105
8.456293821334839	6	104.65	26.1003352469	155.0	47.0	104.65	26.1003352469	2093	14198
9.435041427612305	7	131.5	36.0086795093	222.0	66.0	131.5	36.0086795093	2104	16302
10.360853672027588	8	122.823529412	35.0432259026	176.0	58.0	122.823529412	35.0432259026	2088	18390
11.310816049575806	9	138.4	56.3806113246	276.0	78.0	138.4	56.3806113246	2076	20466
12.322285652160645	10	104.95	33.3683607629	201.0	44.0	104.95	33.3683607629	2099	22565
13.179110765457153	11	91.9545454545	21.5353351763	139.0	55.0	91.9545454545	21.5353351763	2023	24588
13.773463249206543	12	113.055555556	36.9766776679	183.0	56.0	113.055555556	36.9766776679	2035	26623
14.389388084411621	13	106.210526316	32.7375190318	185.0	70.0	106.210526316	32.7375190318	2018	28641
14.96244215965271	14	125.5	54.5893762558	232.0	58.0	125.5	54.5893762558	2008	30649
15.562752723693848	15	102.3	26.4558122158	153.0	64.0	102.3	26.4558122158	2046	32695
16.17264437675476	16	118.058823529	18.5233416761	152.0	82.0	118.058823529	18.5233416761	2007	34702
16.836264610290527	17	153.071428571	89.6138256917	437.0	75.0	153.071428571	89.6138256917	2143	36845
17.462162971496582	18	138.533333333	45.3738054633	261.0	90.0	138.533333333	45.3738054633	2078	38923
18.23068928718567	19	167.0	53.8485530601	291.0	120.0	167.0	53.8485530601	2004	40927
18.923058032989502	20	163.538461538	42.7238275882	238.0	73.0	163.538461538	42.7238275882	2126	43053
19.52471923828125	21	145.142857143	29.7893968261	202.0	110.0	145.142857143	29.7893968261	2032	45085
20.15320110321045	22	128.0625	25.2845524728	189.0	87.0	128.0625	25.2845524728	2049	47134
20.820266485214233	23	128.9375	14.3198670996	160.0	108.0	128.9375	14.3198670996	2063	49197
21.44523572921753	24	122.411764706	31.3932529723	186.0	51.0	122.411764706	31.3932529723	2081	51278
22.06939196586609	25	126.882352941	28.6928610776	167.0	62.0	126.882352941	28.6928610776	2157	53435
22.777963399887085	26	146.666666667	35.3471671032	203.0	89.0	146.666666667	35.3471671032	2200	55635
23.408225536346436	27	151.071428571	68.775477654	321.0	70.0	151.071428571	68.775477654	2115	57750
24.03968834877014	28	212.9	90.0293840921	401.0	93.0	212.9	90.0293840921	2129	59879
