Time	Iteration	l1	l2	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5632963180541992	0	8.0408	7.87858	18.9622641509	9.66605081043	57.0	8.0	18.9622641509	9.66605081043	1005	1005
0.7482531070709229	1	12.0993	12.0139	27.4864864865	15.9909123206	86.0	10.0	27.4864864865	15.9909123206	1017	2022
0.9217555522918701	2	12.5731	12.5513	32.3548387097	15.4388458266	78.0	11.0	32.3548387097	15.4388458266	1003	3025
1.1135072708129883	3	16.9193	16.9979	45.0416666667	20.2802842819	110.0	12.0	45.0416666667	20.2802842819	1081	4106
1.299062967300415	4	17.8092	17.7425	50.4761904762	20.6481154395	98.0	19.0	50.4761904762	20.6481154395	1060	5166
1.4781866073608398	5	18.6641	18.6361	53.5263157895	22.6259478919	116.0	19.0	53.5263157895	22.6259478919	1017	6183
1.6548712253570557	6	25.1505	24.9818	64.125	39.6766225251	200.0	27.0	64.125	39.6766225251	1026	7209
1.8433141708374023	7	18.2088	18.1983	57.1111111111	19.1945851418	104.0	35.0	57.1111111111	19.1945851418	1028	8237
2.01906681060791	8	22.9179	22.7588	79.3846153846	19.4799244255	111.0	36.0	79.3846153846	19.4799244255	1032	9269
2.216190814971924	9	25.7905	25.7735	80.1428571429	29.3473219583	149.0	45.0	80.1428571429	29.3473219583	1122	10391
2.408684015274048	10	31.8337	31.5806	99.4545454545	40.1120331897	172.0	36.0	99.4545454545	40.1120331897	1094	11485
2.6051931381225586	11	28.0731	27.9632	97.9090909091	28.0630930242	163.0	56.0	97.9090909091	28.0630930242	1077	12562
2.8273329734802246	12	37.434	37.0919	115.8	45.694200945	195.0	44.0	115.8	45.694200945	1158	13720
3.0430667400360107	13	46.0006	46.0259	162.428571429	37.1516473115	200.0	103.0	162.428571429	37.1516473115	1137	14857
3.256340742111206	14	52.3376	53.0952	189.0	22.0227155455	200.0	140.0	189.0	22.0227155455	1134	15991
3.456754207611084	15	55.2212	55.3844	200.0	0.0	200.0	200.0	200.0	0.0	1200	17191
3.641831874847412	16	52.6772	52.7443	185.333333333	32.79566367	200.0	112.0	185.333333333	32.79566367	1112	18303
3.8324778079986572	17	51.8878	51.8216	189.333333333	23.85139176	200.0	136.0	189.333333333	23.85139176	1136	19439
4.0292699337005615	18	52.0794	52.1065	193.166666667	15.2797978462	200.0	159.0	193.166666667	15.2797978462	1159	20598
4.23262619972229	19	52.6743	52.6743	200.0	0.0	200.0	200.0	200.0	0.0	1200	21798
4.4367663860321045	20	51.9538	51.8803	200.0	0.0	200.0	200.0	200.0	0.0	1200	22998
4.635086536407471	21	49.1325	49.101	195.166666667	10.8076618912	200.0	171.0	195.166666667	10.8076618912	1171	24169
4.834417819976807	22	49.6728	49.8407	197.5	5.59016994375	200.0	185.0	197.5	5.59016994375	1185	25354
5.032474994659424	23	47.607	47.584	200.0	0.0	200.0	200.0	200.0	0.0	1200	26554
5.232319116592407	24	45.4038	45.3126	200.0	0.0	200.0	200.0	200.0	0.0	1200	27754
5.439536809921265	25	47.5105	47.6709	200.0	0.0	200.0	200.0	200.0	0.0	1200	28954
5.640900373458862	26	44.6917	44.689	200.0	0.0	200.0	200.0	200.0	0.0	1200	30154
5.8491456508636475	27	42.2523	42.1767	200.0	0.0	200.0	200.0	200.0	0.0	1200	31354
6.046053409576416	28	40.6105	40.3587	200.0	0.0	200.0	200.0	200.0	0.0	1200	32554
6.248485803604126	29	39.9419	39.8758	200.0	0.0	200.0	200.0	200.0	0.0	1200	33754
6.456680059432983	30	41.7316	42.0076	200.0	0.0	200.0	200.0	200.0	0.0	1200	34954
6.658779621124268	31	39.1067	39.5178	200.0	0.0	200.0	200.0	200.0	0.0	1200	36154
6.866827726364136	32	36.1702	36.2075	200.0	0.0	200.0	200.0	200.0	0.0	1200	37354
7.074285507202148	33	36.1263	36.3087	197.5	5.59016994375	200.0	185.0	197.5	5.59016994375	1185	38539
7.2696123123168945	34	31.0173	31.0625	188.5	16.2864974749	200.0	164.0	188.5	16.2864974749	1131	39670
7.458561182022095	35	30.2748	30.3253	181.166666667	24.0028933441	200.0	139.0	181.166666667	24.0028933441	1087	40757
7.662577867507935	36	31.3002	31.1998	193.333333333	12.4186240068	200.0	166.0	193.333333333	12.4186240068	1160	41917
7.878595352172852	37	28.2432	28.3369	184.666666667	21.7536714653	200.0	151.0	184.666666667	21.7536714653	1108	43025
8.069910526275635	38	26.3125	26.2384	165.714285714	37.571700162	200.0	101.0	165.714285714	37.571700162	1160	44185
8.240904808044434	39	25.5219	25.6048	170.166666667	36.1451548928	200.0	117.0	170.166666667	36.1451548928	1021	45206
8.435505390167236	40	23.4133	23.5579	153.857142857	42.7164356841	200.0	87.0	153.857142857	42.7164356841	1077	46283
8.614315032958984	41	21.1927	21.2408	155.428571429	32.0796203347	200.0	119.0	155.428571429	32.0796203347	1088	47371
8.790745258331299	42	17.6577	17.7619	118.888888889	38.0918318583	200.0	68.0	118.888888889	38.0918318583	1070	48441
8.963988304138184	43	14.5283	14.5585	117.0	24.5356882928	153.0	84.0	117.0	24.5356882928	1053	49494
9.133506298065186	44	13.496	13.4926	100.9	32.4143486746	166.0	70.0	100.9	32.4143486746	1009	50503
9.324775695800781	45	11.5878	11.5855	87.9166666667	24.4692267053	160.0	67.0	87.9166666667	24.4692267053	1055	51558
9.51730227470398	46	10.1279	10.0991	83.6666666667	20.3565441293	131.0	59.0	83.6666666667	20.3565441293	1004	52562
9.740144491195679	47	11.1932	11.3071	97.8333333333	33.8768193443	194.0	63.0	97.8333333333	33.8768193443	1174	53736
9.918748140335083	48	10.3159	10.369	80.3846153846	22.5133753801	129.0	53.0	80.3846153846	22.5133753801	1045	54781
10.089178562164307	49	8.84463	8.87015	78.2307692308	21.5840177559	130.0	54.0	78.2307692308	21.5840177559	1017	55798
10.2650146484375	50	11.3259	11.228	85.4166666667	22.4739046204	133.0	62.0	85.4166666667	22.4739046204	1025	56823
10.44307017326355	51	8.01552	7.98384	73.5714285714	20.233332773	130.0	52.0	73.5714285714	20.233332773	1030	57853
10.623406171798706	52	8.08874	8.09453	85.5	13.2319058844	112.0	65.0	85.5	13.2319058844	1026	58879
10.823259830474854	53	9.63345	9.64566	89.8461538462	26.0763557914	171.0	60.0	89.8461538462	26.0763557914	1168	60047
11.00756573677063	54	8.61733	8.57331	91.8181818182	27.3954813189	145.0	62.0	91.8181818182	27.3954813189	1010	61057
11.200067281723022	55	8.98824	9.06512	88.75	15.3031859428	124.0	64.0	88.75	15.3031859428	1065	62122
11.405650854110718	56	12.1306	12.1213	102.0	33.6362899262	198.0	72.0	102.0	33.6362899262	1020	63142
11.630140542984009	57	10.4531	10.4474	103.5	36.587566194	198.0	71.0	103.5	36.587566194	1035	64177
11.806143999099731	58	9.78595	9.80795	103.5	24.5122418395	149.0	71.0	103.5	24.5122418395	1035	65212
11.991905212402344	59	13.629	13.6077	126.125	32.9030298757	200.0	96.0	126.125	32.9030298757	1009	66221
12.18240737915039	60	14.1613	14.3642	160.142857143	32.086617466	200.0	107.0	160.142857143	32.086617466	1121	67342
12.363314628601074	61	17.6793	17.7894	167.166666667	23.476347435	200.0	145.0	167.166666667	23.476347435	1003	68345
12.600881099700928	62	16.2979	16.4294	159.285714286	26.9693703815	200.0	127.0	159.285714286	26.9693703815	1115	69460
12.782471895217896	63	16.6279	16.8198	175.666666667	16.6199344831	200.0	145.0	175.666666667	16.6199344831	1054	70514
12.96268367767334	64	15.0118	15.1038	175.0	20.575065816	200.0	148.0	175.0	20.575065816	1050	71564
13.17272424697876	65	15.8649	15.8945	197.166666667	6.33552593625	200.0	183.0	197.166666667	6.33552593625	1183	72747
13.375756025314331	66	16.6773	17.2784	185.666666667	20.7899548394	200.0	149.0	185.666666667	20.7899548394	1114	73861
13.586325883865356	67	21.5744	21.7269	200.0	0.0	200.0	200.0	200.0	0.0	1200	75061
13.802725076675415	68	18.2261	18.1072	200.0	0.0	200.0	200.0	200.0	0.0	1200	76261
14.006426334381104	69	16.0603	16.3311	189.666666667	23.1060357675	200.0	138.0	189.666666667	23.1060357675	1138	77399
