Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
2.7143025398254395	0	10.8702702703	7.18590455345	47.0	3.0	10.8702702703	7.18590455345	2011	2011
4.11009407043457	1	17.9464285714	10.1161462928	48.0	4.0	17.9464285714	10.1161462928	2010	4021
5.026871919631958	2	19.0666666667	12.2895748825	62.0	3.0	19.0666666667	12.2895748825	2002	6023
5.9505932331085205	3	26.5526315789	16.706754651	74.0	5.0	26.5526315789	16.706754651	2018	8041
6.836947441101074	4	22.5730337079	15.9816521487	84.0	5.0	22.5730337079	15.9816521487	2009	10050
7.709497451782227	5	25.275	16.6950404312	85.0	3.0	25.275	16.6950404312	2022	12072
8.512301206588745	6	25.3670886076	14.8077786736	70.0	4.0	25.3670886076	14.8077786736	2004	14076
9.238770008087158	7	31.4375	19.0729479565	86.0	4.0	31.4375	19.0729479565	2012	16088
10.061113595962524	8	34.5172413793	19.789618821	102.0	4.0	34.5172413793	19.789618821	2002	18090
10.820237874984741	9	30.9850746269	18.071576212	92.0	6.0	30.9850746269	18.071576212	2076	20166
11.526893138885498	10	37.8113207547	25.5069776645	128.0	5.0	37.8113207547	25.5069776645	2004	22170
12.191650390625	11	38.4150943396	31.3527910721	188.0	4.0	38.4150943396	31.3527910721	2036	24206
12.97963833808899	12	37.6851851852	25.0634927616	108.0	3.0	37.6851851852	25.0634927616	2035	26241
13.78572392463684	13	38.8076923077	24.2114391762	99.0	5.0	38.8076923077	24.2114391762	2018	28259
14.601126670837402	14	40.8775510204	27.9742101733	104.0	5.0	40.8775510204	27.9742101733	2003	30262
15.311628580093384	15	47.7209302326	30.8826176603	125.0	4.0	47.7209302326	30.8826176603	2052	32314
16.150594472885132	16	46.6279069767	30.5819701069	108.0	4.0	46.6279069767	30.5819701069	2005	34319
16.87046504020691	17	55.2702702703	29.0466992577	117.0	4.0	55.2702702703	29.0466992577	2045	36364
17.613308668136597	18	51.0	20.4670466849	89.0	4.0	51.0	20.4670466849	2040	38404
18.30441379547119	19	55.5833333333	28.3523220683	129.0	8.0	55.5833333333	28.3523220683	2001	40405
19.043028831481934	20	46.5681818182	24.5091798454	94.0	6.0	46.5681818182	24.5091798454	2049	42454
19.79749035835266	21	50.756097561	24.678202575	93.0	10.0	50.756097561	24.678202575	2081	44535
20.612252235412598	22	63.28125	22.8312209143	115.0	9.0	63.28125	22.8312209143	2025	46560
21.450114965438843	23	62.3333333333	27.7026053546	121.0	7.0	62.3333333333	27.7026053546	2057	48617
22.276257038116455	24	76.9615384615	41.5483784458	177.0	6.0	76.9615384615	41.5483784458	2001	50618
23.04103136062622	25	85.0833333333	22.8161431642	149.0	55.0	85.0833333333	22.8161431642	2042	52660
23.880854845046997	26	62.625	30.3580199453	137.0	11.0	62.625	30.3580199453	2004	54664
24.607418060302734	27	64.8064516129	27.8039442025	104.0	6.0	64.8064516129	27.8039442025	2009	56673
25.332369327545166	28	70.3666666667	32.1926320073	141.0	4.0	70.3666666667	32.1926320073	2111	58784
26.007301330566406	29	71.8620689655	31.5842869466	157.0	10.0	71.8620689655	31.5842869466	2084	60868
26.615335941314697	30	72.0	26.258332011	115.0	16.0	72.0	26.258332011	2016	62884
27.266468048095703	31	62.2121212121	31.9561798223	128.0	10.0	62.2121212121	31.9561798223	2053	64937
27.932605743408203	32	75.3703703704	28.5633125843	137.0	21.0	75.3703703704	28.5633125843	2035	66972
28.698842763900757	33	93.1818181818	31.9468825676	155.0	22.0	93.1818181818	31.9468825676	2050	69022
29.486124753952026	34	83.24	32.7722809704	161.0	10.0	83.24	32.7722809704	2081	71103
30.327529191970825	35	83.48	22.5142088469	126.0	22.0	83.48	22.5142088469	2087	73190
31.053767204284668	36	88.9565217391	31.6316823301	163.0	12.0	88.9565217391	31.6316823301	2046	75236
31.73968529701233	37	88.2608695652	38.0128323771	177.0	13.0	88.2608695652	38.0128323771	2030	77266
32.75161004066467	38	101.45	47.5494216579	165.0	8.0	101.45	47.5494216579	2029	79295
34.1626079082489	39	116.944444444	41.379641025	198.0	25.0	116.944444444	41.379641025	2105	81400
35.621572732925415	40	78.1153846154	34.5413096307	142.0	11.0	78.1153846154	34.5413096307	2031	83431
36.92423725128174	41	98.2857142857	24.3117507492	163.0	51.0	98.2857142857	24.3117507492	2064	85495
38.0703706741333	42	99.2857142857	42.5117830805	209.0	21.0	99.2857142857	42.5117830805	2085	87580
39.18032360076904	43	102.4	34.3749909091	181.0	30.0	102.4	34.3749909091	2048	89628
40.194661140441895	44	136.133333333	38.6693102545	250.0	90.0	136.133333333	38.6693102545	2042	91670
40.9677209854126	45	119.058823529	54.9807138252	199.0	23.0	119.058823529	54.9807138252	2024	93694
41.67876648902893	46	102.15	54.9320261778	247.0	6.0	102.15	54.9320261778	2043	95737
42.55200934410095	47	98.3333333333	38.7462235743	147.0	4.0	98.3333333333	38.7462235743	2065	97802
43.261948347091675	48	113.0	52.1642704455	228.0	6.0	113.0	52.1642704455	2034	99836
43.99284601211548	49	131.5	39.1391747486	193.0	44.0	131.5	39.1391747486	2104	101940
44.63583850860596	50	129.5625	63.4586171749	234.0	14.0	129.5625	63.4586171749	2073	104013
45.27504515647888	51	162.076923077	89.6183888569	275.0	10.0	162.076923077	89.6183888569	2107	106120
45.887675046920776	52	229.555555556	83.0704000112	324.0	82.0	229.555555556	83.0704000112	2066	108186
46.49175238609314	53	254.5	166.067757256	506.0	62.0	254.5	166.067757256	2036	110222
