Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.1581571102142334	0	11.2696629213	6.06475180804	28.0	3.0	11.2696629213	6.06475180804	1003	1003
1.5037379264831543	1	17.1355932203	10.0329248268	46.0	3.0	17.1355932203	10.0329248268	1011	2014
1.8217296600341797	2	21.6808510638	12.3307372094	67.0	5.0	21.6808510638	12.3307372094	1019	3033
2.137052536010742	3	23.1555555556	14.6423367224	77.0	7.0	23.1555555556	14.6423367224	1042	4075
2.4476964473724365	4	25.875	28.4896362736	180.0	3.0	25.875	28.4896362736	1035	5110
2.747546911239624	5	26.3684210526	14.8207199424	73.0	8.0	26.3684210526	14.8207199424	1002	6112
3.051380157470703	6	32.4838709677	20.4543093775	85.0	7.0	32.4838709677	20.4543093775	1007	7119
3.369560956954956	7	33.1290322581	21.5028009211	73.0	4.0	33.1290322581	21.5028009211	1027	8146
3.6913506984710693	8	30.5	19.8882909685	71.0	4.0	30.5	19.8882909685	1037	9183
3.9993929862976074	9	33.1935483871	21.902156846	89.0	6.0	33.1935483871	21.902156846	1029	10212
4.3154096603393555	10	37.962962963	28.4481093318	124.0	7.0	37.962962963	28.4481093318	1025	11237
4.60780930519104	11	31.625	21.4312126348	84.0	5.0	31.625	21.4312126348	1012	12249
4.902682542800903	12	48.8095238095	36.6302230764	160.0	5.0	48.8095238095	36.6302230764	1025	13274
5.18291163444519	13	35.0344827586	24.2749803915	113.0	6.0	35.0344827586	24.2749803915	1016	14290
5.460632801055908	14	40.28	20.365696649	86.0	8.0	40.28	20.365696649	1007	15297
5.764921188354492	15	37.9642857143	24.7955672059	108.0	7.0	37.9642857143	24.7955672059	1063	16360
6.0281822681427	16	59.5882352941	42.7634517172	200.0	10.0	59.5882352941	42.7634517172	1013	17373
6.331542730331421	17	48.5454545455	22.8089441642	95.0	10.0	48.5454545455	22.8089441642	1068	18441
6.641423225402832	18	48.4545454545	21.7333578394	102.0	7.0	48.4545454545	21.7333578394	1066	19507
6.935638189315796	19	63.5625	32.8613921456	127.0	10.0	63.5625	32.8613921456	1017	20524
7.246366262435913	20	64.1176470588	26.7842850171	131.0	24.0	64.1176470588	26.7842850171	1090	21614
7.530886650085449	21	66.8666666667	25.2477501748	109.0	8.0	66.8666666667	25.2477501748	1003	22617
7.8461949825286865	22	52.9	37.150908468	128.0	10.0	52.9	37.150908468	1058	23675
8.151167392730713	23	77.8571428571	31.7216851085	133.0	21.0	77.8571428571	31.7216851085	1090	24765
8.450267553329468	24	88.5833333333	28.8515116107	151.0	52.0	88.5833333333	28.8515116107	1063	25828
8.744057655334473	25	63.75	39.2850162276	166.0	4.0	63.75	39.2850162276	1020	26848
9.03515076637268	26	63.375	39.7647378339	151.0	5.0	63.375	39.7647378339	1014	27862
9.312649011611938	27	55.6666666667	25.1970015853	113.0	12.0	55.6666666667	25.1970015853	1002	28864
9.620917081832886	28	67.5	30.9838667697	114.0	6.0	67.5	30.9838667697	1080	29944
9.915730237960815	29	78.6153846154	62.8460126164	243.0	4.0	78.6153846154	62.8460126164	1022	30966
10.202990055084229	30	100.9	52.2904388966	196.0	16.0	100.9	52.2904388966	1009	31975
10.518959760665894	31	83.9230769231	79.9485041362	234.0	4.0	83.9230769231	79.9485041362	1091	33066
10.827178001403809	32	88.3333333333	82.954137262	296.0	12.0	88.3333333333	82.954137262	1060	34126
11.196204900741577	33	93.4166666667	39.5210035579	153.0	5.0	93.4166666667	39.5210035579	1121	35247
11.502995491027832	34	106.6	62.4230726575	174.0	10.0	106.6	62.4230726575	1066	36313
11.823956489562988	35	108.3	52.6460824753	175.0	16.0	108.3	52.6460824753	1083	37396
12.140041828155518	36	73.3333333333	56.0341165918	159.0	4.0	73.3333333333	56.0341165918	1100	38496
12.438738346099854	37	100.909090909	44.5083333269	162.0	4.0	100.909090909	44.5083333269	1110	39606
12.754780530929565	38	111.7	50.481778891	185.0	30.0	111.7	50.481778891	1117	40723
13.029695272445679	39	83.5	56.2131360686	180.0	17.0	83.5	56.2131360686	1002	41725
13.305583000183105	40	117.111111111	61.9326595666	220.0	33.0	117.111111111	61.9326595666	1054	42779
13.604283809661865	41	132.0	51.6599457994	218.0	51.0	132.0	51.6599457994	1056	43835
13.91154432296753	42	99.2727272727	59.4124120933	198.0	6.0	99.2727272727	59.4124120933	1092	44927
14.201072931289673	43	96.9090909091	34.9114582531	176.0	58.0	96.9090909091	34.9114582531	1066	45993
14.481788396835327	44	173.0	78.8077830336	266.0	19.0	173.0	78.8077830336	1038	47031
14.751338720321655	45	100.4	52.2383001255	172.0	8.0	100.4	52.2383001255	1004	48035
15.062439680099487	46	111.9	62.258252465	239.0	17.0	111.9	62.258252465	1119	49154
15.353050470352173	47	121.111111111	43.0721473407	185.0	74.0	121.111111111	43.0721473407	1090	50244
15.632238388061523	48	146.857142857	86.5273343623	272.0	17.0	146.857142857	86.5273343623	1028	51272
15.908992528915405	49	143.857142857	32.3393991084	194.0	88.0	143.857142857	32.3393991084	1007	52279
16.285041093826294	50	220.333333333	88.875693465	342.0	48.0	220.333333333	88.875693465	1322	53601
16.612309217453003	51	98.5	53.7377893107	205.0	28.0	98.5	53.7377893107	1182	54783
16.91201901435852	52	108.5	42.8538212999	177.0	33.0	108.5	42.8538212999	1085	55868
17.18835735321045	53	92.0	54.7290848386	193.0	12.0	92.0	54.7290848386	1012	56880
17.45616054534912	54	111.333333333	56.3875478768	211.0	30.0	111.333333333	56.3875478768	1002	57882
