Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
1.4749932289123535	0	10.2397959184	5.75331740675	43.0	3.0	10.2397959184	5.75331740675	2007	2007
2.0910396575927734	1	19.7843137255	12.1732811332	53.0	4.0	19.7843137255	12.1732811332	2018	4025
2.6749019622802734	2	19.7352941176	11.3422051238	56.0	4.0	19.7352941176	11.3422051238	2013	6038
3.237240791320801	3	23.6	16.9769393763	72.0	3.0	23.6	16.9769393763	2006	8044
3.819349765777588	4	23.5581395349	13.6642502931	64.0	6.0	23.5581395349	13.6642502931	2026	10070
4.389548063278198	5	25.3544303797	17.1766974727	74.0	3.0	25.3544303797	17.1766974727	2003	12073
4.9504358768463135	6	24.2891566265	16.5780593284	93.0	3.0	24.2891566265	16.5780593284	2016	14089
5.532252311706543	7	28.8591549296	17.5397301717	101.0	4.0	28.8591549296	17.5397301717	2049	16138
6.098785638809204	8	29.5882352941	24.2063648011	102.0	4.0	29.5882352941	24.2063648011	2012	18150
6.670837879180908	9	31.8571428571	22.9664055157	114.0	5.0	31.8571428571	22.9664055157	2007	20157
7.235055923461914	10	38.7115384615	25.7258748363	113.0	8.0	38.7115384615	25.7258748363	2013	22170
7.80649733543396	11	36.3571428571	22.2393060749	91.0	4.0	36.3571428571	22.2393060749	2036	24206
8.374590873718262	12	40.68	25.1932054332	98.0	4.0	40.68	25.1932054332	2034	26240
8.951247453689575	13	37.4259259259	23.7491534756	111.0	5.0	37.4259259259	23.7491534756	2021	28261
9.533148527145386	14	43.5434782609	24.0051683943	101.0	5.0	43.5434782609	24.0051683943	2003	30264
10.123422145843506	15	42.7083333333	28.8133059058	118.0	5.0	42.7083333333	28.8133059058	2050	32314
10.730790615081787	16	39.5769230769	27.9087428774	113.0	5.0	39.5769230769	27.9087428774	2058	34372
11.287254333496094	17	47.1395348837	25.9145118682	116.0	4.0	47.1395348837	25.9145118682	2027	36399
11.825088739395142	18	51.4102564103	33.2108400196	140.0	5.0	51.4102564103	33.2108400196	2005	38404
12.396780729293823	19	67.8666666667	33.2422756274	129.0	13.0	67.8666666667	33.2422756274	2036	40440
12.984505653381348	20	58.9411764706	37.2463509278	163.0	6.0	58.9411764706	37.2463509278	2004	42444
13.56203317642212	21	60.9428571429	46.6757464442	170.0	6.0	60.9428571429	46.6757464442	2133	44577
14.118150472640991	22	68.2666666667	51.4515521848	189.0	8.0	68.2666666667	51.4515521848	2048	46625
14.661822080612183	23	74.1481481481	43.5717405051	154.0	4.0	74.1481481481	43.5717405051	2002	48627
15.288106918334961	24	68.6774193548	46.1577848582	139.0	5.0	68.6774193548	46.1577848582	2129	50756
15.962997674942017	25	81.04	37.8422832292	143.0	22.0	81.04	37.8422832292	2026	52782
16.572524309158325	26	71.6785714286	34.8548557505	134.0	14.0	71.6785714286	34.8548557505	2007	54789
17.151731967926025	27	74.6785714286	31.5991111668	139.0	5.0	74.6785714286	31.5991111668	2091	56880
17.719846487045288	28	73.4642857143	28.0604985991	113.0	23.0	73.4642857143	28.0604985991	2057	58937
18.317869186401367	29	73.8275862069	46.025531869	155.0	8.0	73.8275862069	46.025531869	2141	61078
18.87828278541565	30	103.6	52.3387046076	176.0	12.0	103.6	52.3387046076	2072	63150
19.468050718307495	31	115.052631579	106.408583787	346.0	5.0	115.052631579	106.408583787	2186	65336
20.05512571334839	32	126.058823529	109.614549586	401.0	10.0	126.058823529	109.614549586	2143	67479
20.631895303726196	33	174.75	180.09262663	601.0	20.0	174.75	180.09262663	2097	69576
21.185418605804443	34	155.538461538	147.15696245	507.0	9.0	155.538461538	147.15696245	2022	71598
21.820512056350708	35	147.666666667	127.601288743	479.0	9.0	147.666666667	127.601288743	2215	73813
22.49428915977478	36	227.818181818	287.494132172	989.0	15.0	227.818181818	287.494132172	2506	76319
23.069650411605835	37	261.25	288.159135722	1000.0	33.0	261.25	288.159135722	2090	78409
23.730188131332397	38	187.0	250.048918291	1000.0	17.0	187.0	250.048918291	2431	80840
24.343822479248047	39	323.285714286	314.055825013	825.0	15.0	323.285714286	314.055825013	2263	83103
24.886823177337646	40	253.875	242.720228607	796.0	25.0	253.875	242.720228607	2031	85134
25.464832305908203	41	305.571428571	297.566250555	775.0	6.0	305.571428571	297.566250555	2139	87273
26.020254135131836	42	257.75	211.486258419	619.0	27.0	257.75	211.486258419	2062	89335
26.585222005844116	43	149.857142857	156.386360906	592.0	31.0	149.857142857	156.386360906	2098	91433
27.118149757385254	44	154.846153846	114.84427326	405.0	8.0	154.846153846	114.84427326	2013	93446
27.660772562026978	45	87.6086956522	79.7968829785	346.0	20.0	87.6086956522	79.7968829785	2015	95461
28.20767307281494	46	112.611111111	83.541831763	314.0	5.0	112.611111111	83.541831763	2027	97488
28.775683403015137	47	106.05	99.2423674647	419.0	17.0	106.05	99.2423674647	2121	99609
29.32330894470215	48	126.8125	105.69308087	384.0	7.0	126.8125	105.69308087	2029	101638
29.932974100112915	49	114.526315789	94.9117975147	452.0	10.0	114.526315789	94.9117975147	2176	103814
30.513535737991333	50	112.368421053	83.2663516588	313.0	4.0	112.368421053	83.2663516588	2135	105949
31.11020016670227	51	99.6363636364	70.0659075796	262.0	8.0	99.6363636364	70.0659075796	2192	108141
31.67216205596924	52	70.0689655172	32.1504341521	155.0	7.0	70.0689655172	32.1504341521	2032	110173
32.24023222923279	53	51.9230769231	29.0670177132	128.0	4.0	51.9230769231	29.0670177132	2025	112198
32.81220316886902	54	53.7105263158	28.0862467699	112.0	4.0	53.7105263158	28.0862467699	2041	114239
33.37397265434265	55	75.0714285714	34.3562518447	160.0	5.0	75.0714285714	34.3562518447	2102	116341
33.911436319351196	56	105.894736842	67.9805659047	249.0	4.0	105.894736842	67.9805659047	2012	118353
34.45590043067932	57	337.5	158.543106651	589.0	143.0	337.5	158.543106651	2025	120378
35.006293058395386	58	404.2	309.634235833	1000.0	123.0	404.2	309.634235833	2021	122399
35.60519599914551	59	731.333333333	175.704929419	863.0	483.0	731.333333333	175.704929419	2194	124593
36.39360952377319	60	289.6	311.276468754	1000.0	18.0	289.6	311.276468754	2896	127489
36.942952394485474	61	412.4	289.881079065	778.0	78.0	412.4	289.881079065	2062	129551
37.551823139190674	62	276.75	76.6677083263	441.0	172.0	276.75	76.6677083263	2214	131765
38.11382007598877	63	297.428571429	111.140653669	463.0	69.0	297.428571429	111.140653669	2082	133847
38.63977885246277	64	225.333333333	84.0	320.0	72.0	225.333333333	84.0	2028	135875
39.226282596588135	65	337.714285714	157.419107831	485.0	6.0	337.714285714	157.419107831	2364	138239
39.779008865356445	66	442.0	236.232935892	687.0	90.0	442.0	236.232935892	2210	140449
40.46633768081665	67	796.666666667	287.556757683	1000.0	390.0	796.666666667	287.556757683	2390	142839
41.046053647994995	68	425.0	296.902004035	1000.0	185.0	425.0	296.902004035	2125	144964
41.71488881111145	69	825.0	178.465682976	1000.0	580.0	825.0	178.465682976	2475	147439
42.324339389801025	70	583.25	241.888791596	1000.0	411.0	583.25	241.888791596	2333	149772
42.95012545585632	71	594.75	420.841641832	1000.0	29.0	594.75	420.841641832	2379	152151
43.56258726119995	72	456.6	317.359480715	1000.0	41.0	456.6	317.359480715	2283	154434
44.37118339538574	73	1000.0	0.0	1000.0	1000.0	1000.0	0.0	3000	157434
44.93048024177551	74	297.571428571	166.205429809	454.0	29.0	297.571428571	166.205429809	2083	159517
45.525742053985596	75	449.8	221.414001364	732.0	125.0	449.8	221.414001364	2249	161766
46.13792705535889	76	278.125	94.4675043335	437.0	171.0	278.125	94.4675043335	2225	163991
46.6941454410553	77	137.8	24.5769539745	168.0	61.0	137.8	24.5769539745	2067	166058
47.26051115989685	78	112.555555556	50.5736231451	166.0	6.0	112.555555556	50.5736231451	2026	168084
47.77908730506897	79	133.466666667	19.2314557142	160.0	96.0	133.466666667	19.2314557142	2002	170086
48.333807706832886	80	83.64	43.6924524375	124.0	5.0	83.64	43.6924524375	2091	172177
48.89888858795166	81	93.2727272727	33.0030051224	175.0	9.0	93.2727272727	33.0030051224	2052	174229
49.46632361412048	82	103.55	37.5319530534	167.0	8.0	103.55	37.5319530534	2071	176300
50.0610454082489	83	109.421052632	30.021598873	152.0	32.0	109.421052632	30.021598873	2079	178379
